message,user_id,class_id,op_tags,sum_content_text
"用户：绘本没有邮寄了，现在邮寄到3月了吧。
用户：崔一下绘本的邮寄吧
用户：我们看绘本看的多。
老师：宝贝妈妈，咱们绘本的话会在5月20多号的样子，会陆续的发出呢。
老师：咱们绘本是一次寄两个月的，然后两个月寄一次。
用户：你给领导反应下，现在已经没有新书看了。可以提前邮寄。[笑脸]
老师：宝贝妈妈，因为我们现在，嗯，就是你也知道我们APP有换新嘛，然后绘本的话，它也是会有一个换新的情况的，所以现在新版本的库存肯定是没有那么多的，嗯，让加急给您发出来，这个会有一点点困难。
老师：不过我这边的话，尽量的去帮您先问一下嘛，然后去催一催嘛。
用户：好的好的，我就说之前都是提前
用户：这次怎么还没发
用户：行，没事，就这样
老师：咱们现在是第4主题月，咱们上一次就发了第3次主题月的绘本哟。
老师：咱们5月20多号的话，发的就会是第五六主题月的绘本了。
用户：以为是大家的书都没有邮寄，发现就我们的没有邮寄，群里的小朋友都有纸质版，给我们催催吧。
老师：云云妈妈。群里面小朋友们的纸质版也是第4主题月的，咱们的那个第4主题的绘本是已经发给你了哟。
老师：咱们昨天的绘本的名字叫最棒的理由，今天的绘本故事。是叫叫的秘密妈妈，找一找我们前段时间给您发的那个绘本里面呢。
用户：我再找找
老师：阅读开始了吗？
老师：月月妈妈，刚刚是我这边给您来的电话，嗯，首先呢，要夸一夸我们宝贝这一个月，这一个月的话，宝贝的阅读其实完成的还是不错的，嗯，基本上都是来完成了，到目前为止呢，咱们就是落下了7节的内容，嗯，因为宝贝之前的话没有来，没有得到完课奖励嘛，然后这一个月的话，宝宝落的不多，就要辛苦妈妈一下，然后这两天一天补上两节，这样子把我们的内容补起来，这样的话宝宝就可以获得完课奖励啦。",66929571,61442,M4,"课程表现：孩子本月阅读完成情况不错，仅落下7节内容
行为习惯：
生活情况：
家长需求：家长关心孩子阅读课程，希望绘本提前邮寄
规划安排：
沟通态度：回复积极，主动与老师沟通绘本邮寄问题"
"用户：绘本今天可以发出来吗？
老师：依依妈妈昨天第一主题月最后一天，事情比较多，我这已联系仓库老师安排补发了
老师：线上绘本我这再申请，稍微晚点发你哈，依依妈妈
老师：依依妈妈，最近可以先使用线上绘本
用户：好滴 我看到今天已经在派件了[呲牙]
用户：还是很快的
老师：到了就行~",75975691,61442,M2,"课程表现：
行为习惯：
生活情况：
家长需求：希望尽快拿到孩子课程相关的绘本
规划安排：
沟通态度：回复积极"
"用户：绘本故事我们都读完了
用户：基本都读过1-2遍了
用户：有新的绘本吗？
用户：什么时候寄出来？
用户：线上影响视力",32945295,61442,M0,"课程表现：
行为习惯：
生活情况：家长担心线上课程影响孩子视力
家长需求：家长关心孩子课程学习，希望获取新的绘本
规划安排：
沟通态度：主动沟通"
"用户：绘本次券是怎么使用的呢？
用户：兑换之后有使用期限吗
用户：明天补",67272142,61442,M2,"课程表现：
行为习惯：
生活情况：
家长需求：家长对绘本次券使用及期限有疑问，可能有使用需求
规划安排：
沟通态度：主动沟通，积极询问问题"
"用户：绘本次券是什么，怎么用的
用户：汉语游戏要打印出来吗
用户：上完舞蹈课回来就上
用户：收到，在完成中
用户：哪个环节知道吗
老师：现在已经全部完成了~",77932890,61442,M2,"课程表现：
行为习惯：
生活情况：孩子上完舞蹈课回来上叫叫课程
家长需求：家长对课程使用方式有疑问，关心孩子课程完成情况
规划安排：
沟通态度：回复积极，主动询问课程相关问题"
"用户：绘本次券是干嘛用的
用户：怎么对换
用户：请问后面几个月的绘本什么时候有？
老师：会预计在3月30安排邮寄第三主题月的",10550466,61442,M2,"课程表现：
行为习惯：
生活情况：
家长需求：家长对课程绘本相关情况较为关心，有了解课程资源的需求
规划安排：
沟通态度：主动沟通"
"用户：会背
用户：今天早上跟我扯皮在
用户：是的",43302274,61442,M0,"课程表现：孩子会背诵课程内容
行为习惯：早上会和家长扯皮
生活情况：
家长需求：
规划安排：
沟通态度：回复积极"
"用户：回老家了，周日补上哟
用户：睡着啦[破涕为笑]",27316115,61442,M2,"课程表现：
行为习惯：
生活情况：家长和孩子回老家了，孩子已睡着
家长需求：
规划安排：
沟通态度：回复积极"
"用户：回老家了
老师：哦哦哦～好呢～那宝贝回来之后来补上叭～
用户：好y",67256669,61442,M2,"课程表现：
行为习惯：
生活情况：家长和孩子回老家了
家长需求：
规划安排：
沟通态度：回复积极"
"用户：回家就开始啦[呲牙]
用户：3阶还早呢，2阶才开始多久",26769215,61442,M2,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：孩子刚开始2阶课程，认为3阶还早
沟通态度：回复积极"
"用户：黄土爱帆布边1。从普安班不边的衣服。
老师：他们再给姐姐说昨下我们小测试里面最后一个表达是不是呀，我们回顾一下他是哪些故事，是不是6只天鹅呢？三要素的话是谁在哪里做什么，那我们观察图片是谁呀？小公主在房子里面织衬衫织衣服。
用户：想问下我购买二阶段时的口算，周五兑换了，在哪里可以学
老师：您看下是不是在 我的-全部计划 里面呢
用户：没有
老师：点一下思维呢
用户：绘本跟思维都没有，周五都兑换了
老师：是叫叫口算和叫叫绘本这两个的vip么
用户：我没有够买过，是你们续订时送的一个月
老师：比如您下载叫叫口算app，然后登陆上去就可以了",67251234,61442,M4,"课程表现：
行为习惯：
生活情况：
家长需求：家长关心课程，咨询续订时赠送一个月的叫叫口算兑换后学习位置
规划安排：
沟通态度：主动沟通，积极询问问题"
"用户：黄金法则一我忘记保存图片了，可以麻烦再发一遍吗？
老师：来啦～
用户：谢谢你哟
老师：没事儿～
用户：明天吧，今天身体不舒服
用户：好的，我让她回去补",67307784,61442,M2,"课程表现：
行为习惯：
生活情况：家长今天身体不舒服
家长需求：
规划安排：
沟通态度：回复积极，有礼貌"
"用户：换了新版本，找不到送的那个西游记故事了
用户：娃娃想看，找不到在哪了
老师：在。我的-全部计划-专题 里面哦
用户：里面没有看到赠送的
老师：您给我截个图，我帮您看看呢。
用户：睡前故事也没有了，找不到哪里去了
老师：您说的睡前故事是随堂故事吗？就是音频那个
用户：嗯，就是
老师：在这个页面您往右滑，它有个专题就可以找到西游。
用户：看到了
老师：这是一条引用/回复消息：
""您说的睡前故事是随堂故事吗？就是音频那个""
------
在学习页面，右下角的小星球点开就可以找到。
用户：这个是在每个故事里面了吗
用户：能不能接着听很多呢，像以前一样
老师：奶奶，您点开看一看呢，应该是可以的，因为他只是做一个收入。
老师：如果说不行的话，您可以在伴读里面往下滑，它就有一个隋唐故事也可以看全部的呢。
用户：我试试，还没有找到
用户：好的，我找到了",66873792,61442,M4,"课程表现：
行为习惯：
生活情况：孩子由奶奶陪伴，奶奶在帮孩子寻找课程中的故事资源
家长需求：
规划安排：
沟通态度：回复积极，主动反馈问题"
"用户：换个平板，就可以了，谢谢。
老师：好的好的，没事儿哈～",66914443,61442,M2,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度：回复积极"
"用户：欢乐竞技场在哪里啊   每周都有吗
老师：宝贝妈妈是咱们单独给宝贝做的内容哦
老师：可以呀阅读群参与哦
用户：我也在阅读群里呀   不是app里有  点击内容参与吗
老师：竞技场这个没有在app哦~
用户：你好   我打开看了显示24号没读   但课程显示去复习   已读   确实都按时读了啊
用户：而且上周也这么提醒过  有未完成的   我是哪里操作  有没找到的课程吗
老师：是今天收到的短信吗
用户：昨天啊
用户：本来她就都是当天完成的了，然后连着两周都有提醒说有未完成的内容，我就想知道是不是有我没看到的课程，app里我是不是没用好
老师：没有没有，有时候抓取数据会有延迟，所以提醒的时候可能会刚好卡在宝贝完成的时间上了
用户：你好   你能看到后台我们的数据吗   是不是哪里有遗忘的  又提醒了
老师：应该是周五提醒啦，我这边备注一下哦",58581783,62169,M2,"课程表现：孩子能按时完成课程阅读
行为习惯：
生活情况：
家长需求：家长关心孩子课程完成情况，希望解决app提醒与实际完成情况不符的问题
规划安排：
沟通态度：主动沟通，积极反馈问题"
用户：胡瑾岩已完成,52658968,62169,M0,"课程表现：孩子胡瑾岩已完成课程相关任务
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度：回复积极"
"用户：后面再说吧
用户：暂时不买了，等后面续再说吧，新阶段的才刚开始，不着急
用户：可以，这周内能完成
老师：好嘞~
用户：上次我转朋友圈了
用户：今天收到了故事书
用户：好吧
用户：今天晚上回老家了，路上不方便，明天补",36598577,61442,M2,"课程表现：
行为习惯：
生活情况：家长今晚回老家，路上不方便，明天补相关事宜
家长需求：
规划安排：暂时不买课程，等后续再考虑
沟通态度：回复积极，主动说明情况"
"用户：何禾周天和他爸爸妈妈在一起，不在我这边，等他回来了再补
用户：季度小测已完成
老师：好勒好勒，辛苦啦，我在下周之前也会慢慢反馈咱们宝贝的一个完成情况的。
用户：绘本已收到
老师：可可，你真棒，姐姐收到你昨天完成的小游戏啦，全正确哟。
用户：何禾和他爸爸妈妈在一起，等他回来了我让他补上
用户：小知老师，我们收到了五，六月份和九，十月份的绘本，没收到八九月份的
老师：何何奶奶，最近这个快递确实有点问题，他就提前把90主题月的给您寄出去了，正常来说要起码要后面嗯，三四个月才发这个绘本的，咱们如果现在先收到的话，您就是先把它保留好嘛，后面如果说有什么问题的话，还会申请，还可以去申请补发的。
用户：知道了",67223198,61442,M4,"课程表现：孩子完成季度小测，小游戏完成且全正确，周天未在家长处课程待补
行为习惯：
生活情况：孩子由奶奶照顾，周天和爸爸妈妈在一起
家长需求：
规划安排：
沟通态度：回复积极，主动反馈孩子课程情况和绘本问题"
"用户：何禾今天请假
老师：明天补吗
用户：请假三天
老师：禾禾为啥要请那么久呀奶奶
老师：出去玩了吗
用户：是的
老师：思思，宝贝儿，你回来啦。",67223198,61442,M6,"课程表现：
行为习惯：
生活情况：孩子由奶奶照顾，孩子请假三天出去玩
家长需求：
规划安排：
沟通态度：回复积极"
"用户：好像他们的山都被雨水淹了，然后他们到兔子先生的家喝了一碗热汤。
用户：而且热汤是兔子先生做的哟。
老师：对啦，小桃宝贝，今天的挑战你又顺利的完成了，非常聪明哦。我们看到了图片当中两幅画面能够结合今天的故事想起来，完整的句子讲的特别通顺，特别流利。
老师：那淘淘宝贝你观察一下这个时候是什么时间呢？他们的心情怎么样呢？然后再连起来说一说。
用户：动物云来了，小熊们身上都淋了雨。
老师：对了，淘淘，你说的真好，宝贝观察的很认真哦，就是乌云来了，下雨了，小熊的身上都淋了雨，于是就跑到了兔宝宝家躲雨。兔宝宝家招待他们，准备了一锅热汤，他们都非常开心，对不对？
老师：曹淘宝贝昨天发过来的趣位回顾，宝贝做的很成功，记得每个小动物他们分别发生了什么故事，哪个物品是对应的，相关联的，记得很牢固，阅读也完成的特别好用。送您一个小红花，继续加油。",67325466,61442,M7,"课程表现：孩子能结合图片和故事讲出完整通顺的句子，观察认真，能记住趣位回顾中每个小动物的故事及关联物品，阅读完成得好
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度：回复积极"
